"Estado","% Ocupación"
"Tlaxcala","100.00"
"Ciudad de México","94.61"
"Zacatecas","90.47"
"México","86.87"
"Morelos","86.53"
"Nuevo León","84.52"
"Puebla","76.86"
"Querétaro","75.00"
"Durango","71.92"
"Yucatán","71.79"
"Baja California","70.68"
"Oaxaca","70.43"
"Aguascalientes","68.36"
"Sinaloa","61.38"
"Tabasco","60.71"
"Jalisco","57.37"
"Nayarit","53.33"
"Veracruz de Ignacio de La Llave","51.65"
"Tamaulipas","50.00"
"San Luis Potosí","49.41"
"Hidalgo","46.34"
"Sonora","44.87"
"Coahuila de Zaragoza","43.39"
"Guanajuato","42.70"
"Chihuahua","39.44"
"Quintana Roo","38.15"
"Michoacán de Ocampo","34.88"
"Guerrero","33.02"
"Colima","23.80"
"Baja California Sur","22.22"
"Chiapas","17.64"
"Campeche","12.12"
