"Estado","% Ocupación"
"Nayarit","100.00"
"Baja California Sur","96.77"
"Tlaxcala","87.50"
"Veracruz de Ignacio de La Llave","75.91"
"Querétaro","75.00"
"Nuevo León","72.57"
"Colima","71.42"
"Yucatán","67.69"
"Ciudad de México","67.00"
"Tamaulipas","62.50"
"Oaxaca","62.37"
"Tabasco","60.38"
"Puebla","58.82"
"Sinaloa","57.14"
"Guanajuato","56.80"
"Baja California","54.54"
"Durango","53.33"
"Zacatecas","51.42"
"México","50.83"
"Hidalgo","50.38"
"Quintana Roo","49.46"
"Morelos","48.38"
"Sonora","46.59"
"Coahuila de Zaragoza","43.58"
"Aguascalientes","42.59"
"Chiapas","37.08"
"Jalisco","35.85"
"Guerrero","33.03"
"Chihuahua","27.16"
"Michoacán de Ocampo","27.08"
"San Luis Potosí","26.92"
"Campeche","11.11"
