"Estado","% Ocupación"
"Nayarit","100.00"
"Querétaro","64.51"
"Michoacán de Ocampo","53.33"
"Tabasco","40.78"
"Yucatán","37.14"
"Ciudad de México","37.02"
"Aguascalientes","34.48"
"Puebla","33.83"
"Chihuahua","33.33"
"México","30.84"
"Zacatecas","30.00"
"Tamaulipas","24.56"
"Guerrero","21.81"
"Jalisco","19.02"
"Veracruz de Ignacio de La Llave","18.83"
"Quintana Roo","18.66"
"Oaxaca","17.39"
"Colima","16.66"
"Sinaloa","16.51"
"Sonora","14.70"
"Durango","14.66"
"Morelos","13.63"
"San Luis Potosí","10.12"
"Baja California","9.52"
"Nuevo León","9.21"
"Guanajuato","8.77"
"Chiapas","7.93"
"Hidalgo","5.88"
"Coahuila de Zaragoza","5.66"
"Campeche","0.00"
"Tlaxcala","0.00"
"Baja California Sur","0.00"
