"Estado","% Ocupación"
"Ciudad de México","60.43"
"Colima","50.00"
"Tlaxcala","45.07"
"México","43.09"
"Aguascalientes","42.18"
"Oaxaca","42.17"
"Morelos","35.77"
"Tabasco","35.67"
"Nuevo León","35.52"
"San Luis Potosí","35.29"
"Yucatán","35.02"
"Querétaro","34.25"
"Hidalgo","33.33"
"Michoacán de Ocampo","33.08"
"Puebla","30.91"
"Jalisco","30.71"
"Veracruz de Ignacio de La Llave","28.63"
"Zacatecas","24.69"
"Sinaloa","24.67"
"Guanajuato","23.98"
"Guerrero","23.82"
"Durango","22.22"
"Baja California Sur","19.90"
"Chihuahua","19.10"
"Coahuila de Zaragoza","16.80"
"Baja California","16.50"
"Nayarit","16.43"
"Tamaulipas","12.83"
"Sonora","11.00"
"Quintana Roo","10.91"
"Chiapas","6.03"
"Campeche","4.54"
