"Estado","% Ocupación"
"Nuevo León","49.57"
"Ciudad de México","44.94"
"Nayarit","44.11"
"México","40.03"
"Colima","36.68"
"Guerrero","34.57"
"Hidalgo","33.95"
"Durango","33.33"
"Chihuahua","33.04"
"Coahuila de Zaragoza","31.69"
"Oaxaca","31.08"
"Michoacán de Ocampo","29.32"
"Veracruz de Ignacio de La Llave","27.31"
"Puebla","23.87"
"Sinaloa","22.73"
"Querétaro","21.44"
"Jalisco","20.94"
"Tamaulipas","20.01"
"Zacatecas","19.88"
"Baja California","19.45"
"Aguascalientes","19.45"
"Sonora","19.33"
"Tabasco","18.92"
"Guanajuato","18.77"
"San Luis Potosí","17.83"
"Baja California Sur","16.91"
"Morelos","15.66"
"Quintana Roo","15.09"
"Yucatán","12.24"
"Tlaxcala","10.81"
"Chiapas","3.88"
"Campeche","3.13"
