"Estado","% Ocupación"
"Zacatecas","90.24"
"Tlaxcala","87.50"
"Ciudad de México","87.07"
"Querétaro","80.55"
"México","71.61"
"Yucatán","64.86"
"Nuevo León","64.14"
"Oaxaca","57.50"
"Aguascalientes","55.44"
"Tabasco","55.12"
"Hidalgo","50.00"
"Sinaloa","49.43"
"Durango","49.18"
"Guanajuato","47.43"
"Sonora","44.82"
"Jalisco","42.02"
"Morelos","42.00"
"Michoacán de Ocampo","38.46"
"Baja California","35.55"
"Coahuila de Zaragoza","34.61"
"Veracruz de Ignacio de La Llave","34.53"
"Tamaulipas","32.63"
"Chihuahua","32.39"
"Puebla","29.72"
"Quintana Roo","22.72"
"San Luis Potosí","21.59"
"Guerrero","20.22"
"Campeche","8.82"
"Colima","5.26"
"Chiapas","4.61"
"Baja California Sur","0.00"
"Nayarit","0.00"
