"Estado","% Ocupación"
"Nayarit","66.66"
"Nuevo León","63.56"
"Colima","56.84"
"Hidalgo","54.89"
"Coahuila de Zaragoza","47.43"
"Puebla","42.74"
"Ciudad de México","42.73"
"Veracruz de Ignacio de La Llave","39.34"
"Tamaulipas","38.91"
"Michoacán de Ocampo","38.87"
"México","38.48"
"Baja California Sur","38.31"
"Sinaloa","36.20"
"Yucatán","35.69"
"Zacatecas","35.55"
"Durango","35.22"
"San Luis Potosí","34.07"
"Guanajuato","33.16"
"Baja California","33.08"
"Quintana Roo","30.67"
"Oaxaca","30.56"
"Tabasco","29.73"
"Morelos","28.04"
"Guerrero","27.95"
"Sonora","27.58"
"Querétaro","27.41"
"Aguascalientes","26.41"
"Jalisco","25.35"
"Chihuahua","21.43"
"Campeche","16.44"
"Tlaxcala","13.85"
"Chiapas","11.36"
