"Estado","% Ocupación"
"Puebla","42.92"
"Ciudad de México","42.77"
"Morelos","41.52"
"México","35.88"
"Oaxaca","32.46"
"Querétaro","31.65"
"Durango","27.61"
"Guerrero","27.23"
"Hidalgo","24.01"
"Aguascalientes","23.74"
"Nuevo León","21.17"
"Michoacán de Ocampo","19.95"
"Veracruz de Ignacio de La Llave","18.82"
"Tabasco","18.11"
"Sonora","16.42"
"Tlaxcala","14.85"
"Baja California Sur","14.62"
"Guanajuato","14.59"
"Sinaloa","14.28"
"Zacatecas","14.22"
"Jalisco","13.67"
"Chihuahua","13.54"
"Tamaulipas","13.48"
"Colima","13.33"
"Quintana Roo","12.11"
"Yucatán","11.84"
"Nayarit","11.25"
"San Luis Potosí","10.50"
"Baja California","8.39"
"Coahuila de Zaragoza","6.32"
"Chiapas","6.32"
"Campeche","1.93"
