"Estado","% Ocupación"
"Nayarit","100.00"
"Querétaro","77.77"
"Yucatán","66.66"
"Zacatecas","50.00"
"Coahuila de Zaragoza","50.00"
"Sonora","42.85"
"México","38.66"
"Tabasco","34.32"
"Quintana Roo","34.28"
"Nuevo León","31.96"
"Tamaulipas","25.00"
"Baja California","25.00"
"Aguascalientes","24.52"
"Veracruz de Ignacio de La Llave","23.80"
"Puebla","22.09"
"Oaxaca","21.05"
"Chihuahua","18.18"
"Sinaloa","17.47"
"Durango","17.14"
"Jalisco","16.66"
"Ciudad de México","15.83"
"Guerrero","15.78"
"Campeche","15.62"
"Michoacán de Ocampo","12.50"
"Guanajuato","7.84"
"San Luis Potosí","6.77"
"Chiapas","6.34"
"Hidalgo","4.65"
"Baja California Sur","0.00"
"Tlaxcala","0.00"
"Morelos","0.00"
"Colima","0.00"
