"Estado","% Ocupación"
"Tabasco","79.83"
"Nayarit","74.34"
"Nuevo León","61.89"
"Puebla","60.98"
"Sonora","57.08"
"Ciudad de México","55.88"
"Guanajuato","55.62"
"México","55.23"
"Coahuila de Zaragoza","54.20"
"Veracruz de Ignacio de La Llave","52.78"
"Baja California","52.13"
"Tlaxcala","46.87"
"Sinaloa","46.30"
"Colima","43.95"
"Tamaulipas","40.81"
"Guerrero","40.40"
"Chiapas","39.24"
"Campeche","35.42"
"Hidalgo","34.54"
"Oaxaca","34.02"
"Quintana Roo","33.59"
"Durango","28.06"
"Michoacán de Ocampo","28.02"
"Morelos","27.57"
"Aguascalientes","26.60"
"Yucatán","25.26"
"Jalisco","24.14"
"Zacatecas","22.89"
"Chihuahua","22.53"
"San Luis Potosí","21.43"
"Baja California Sur","19.28"
"Querétaro","18.46"
