"Estado","% Ocupación"
"Baja California","64.54"
"México","61.76"
"Ciudad de México","58.30"
"Chiapas","47.15"
"Guerrero","46.72"
"Sinaloa","43.10"
"Veracruz de Ignacio de La Llave","41.00"
"Tlaxcala","38.23"
"Tabasco","35.55"
"Oaxaca","33.64"
"Puebla","31.66"
"Quintana Roo","24.19"
"Yucatán","23.83"
"Morelos","21.78"
"Querétaro","21.15"
"Sonora","21.07"
"Hidalgo","20.47"
"Chihuahua","19.91"
"Nuevo León","17.08"
"Nayarit","16.92"
"Colima","15.90"
"Campeche","15.18"
"Aguascalientes","14.28"
"Coahuila de Zaragoza","12.84"
"San Luis Potosí","12.63"
"Tamaulipas","12.50"
"Michoacán de Ocampo","12.31"
"Baja California Sur","10.86"
"Durango","9.67"
"Zacatecas","7.69"
"Jalisco","7.51"
"Guanajuato","6.70"
