"Estado","% Ocupación"
"Ciudad de México","53.94"
"Baja California","47.68"
"México","37.00"
"Quintana Roo","35.58"
"Nayarit","30.30"
"Sinaloa","27.33"
"Tabasco","19.79"
"Hidalgo","17.62"
"Guerrero","17.07"
"Durango","16.80"
"Campeche","15.38"
"Tlaxcala","13.79"
"Coahuila de Zaragoza","13.31"
"Veracruz de Ignacio de La Llave","13.20"
"Baja California Sur","11.34"
"Puebla","10.54"
"Morelos","10.17"
"Chihuahua","9.34"
"Michoacán de Ocampo","8.94"
"Yucatán","7.94"
"Sonora","7.67"
"Aguascalientes","7.14"
"Guanajuato","6.42"
"Oaxaca","6.19"
"Jalisco","5.31"
"Chiapas","5.04"
"Zacatecas","4.91"
"Tamaulipas","4.51"
"Nuevo León","4.02"
"Colima","3.86"
"San Luis Potosí","3.80"
"Querétaro","1.86"
