"Estado","% Ocupación"
"Quintana Roo","26.50"
"Durango","20.51"
"Morelos","18.36"
"Tabasco","18.11"
"Ciudad de México","17.24"
"Puebla","17.14"
"Baja California Sur","16.22"
"Chihuahua","15.32"
"Guerrero","14.97"
"Tamaulipas","13.22"
"México","11.93"
"Nuevo León","11.62"
"Michoacán de Ocampo","11.28"
"Baja California","10.93"
"Aguascalientes","10.44"
"Veracruz de Ignacio de La Llave","10.25"
"Hidalgo","9.69"
"Nayarit","9.52"
"Yucatán","9.47"
"Sonora","9.34"
"Oaxaca","9.30"
"Zacatecas","8.92"
"Querétaro","7.98"
"Sinaloa","7.73"
"Jalisco","6.87"
"Chiapas","5.63"
"Colima","5.10"
"San Luis Potosí","4.85"
"Guanajuato","4.77"
"Tlaxcala","4.34"
"Coahuila de Zaragoza","2.82"
"Campeche","2.04"
