"Estado","% Ocupación"
"Chihuahua","29.56"
"Tabasco","22.89"
"Quintana Roo","22.55"
"Yucatán","20.85"
"Ciudad de México","16.86"
"Michoacán de Ocampo","16.12"
"Baja California Sur","16.06"
"Oaxaca","15.34"
"Aguascalientes","14.76"
"Puebla","14.15"
"Tamaulipas","14.11"
"Nuevo León","13.58"
"Colima","13.23"
"Baja California","12.50"
"Zacatecas","12.34"
"Nayarit","11.00"
"Guerrero","10.81"
"México","10.75"
"Veracruz de Ignacio de La Llave","10.52"
"San Luis Potosí","10.23"
"Sonora","9.95"
"Sinaloa","9.62"
"Tlaxcala","8.94"
"Durango","8.91"
"Querétaro","8.63"
"Coahuila de Zaragoza","8.46"
"Jalisco","7.45"
"Hidalgo","6.91"
"Morelos","6.20"
"Chiapas","5.31"
"Campeche","3.53"
"Guanajuato","2.83"
