"Estado","% Ocupación"
"Baja California","67.56"
"México","62.30"
"Ciudad de México","53.69"
"Sonora","51.37"
"Colima","50.00"
"Tlaxcala","50.00"
"Puebla","49.11"
"Guerrero","49.00"
"Tabasco","48.09"
"Sinaloa","45.02"
"Nuevo León","42.37"
"Veracruz de Ignacio de La Llave","40.86"
"Oaxaca","40.64"
"Chiapas","35.04"
"Campeche","32.43"
"Tamaulipas","32.03"
"Aguascalientes","31.78"
"Querétaro","31.55"
"San Luis Potosí","30.09"
"Jalisco","29.03"
"Quintana Roo","27.66"
"Morelos","27.11"
"Yucatán","26.82"
"Durango","26.36"
"Coahuila de Zaragoza","25.26"
"Nayarit","23.95"
"Michoacán de Ocampo","22.05"
"Hidalgo","20.62"
"Zacatecas","20.61"
"Guanajuato","17.98"
"Chihuahua","15.87"
"Baja California Sur","14.15"
