"Estado","% Ocupación"
"Baja California","57.71"
"Puebla","56.12"
"Nuevo León","53.31"
"México","53.24"
"Sonora","48.81"
"Ciudad de México","48.02"
"Veracruz de Ignacio de La Llave","47.65"
"Sinaloa","47.60"
"Tlaxcala","47.58"
"Tabasco","47.36"
"Guerrero","41.82"
"Yucatán","40.69"
"Tamaulipas","38.58"
"Oaxaca","38.19"
"San Luis Potosí","37.50"
"Quintana Roo","33.82"
"Colima","32.55"
"Nayarit","32.35"
"Coahuila de Zaragoza","31.57"
"Durango","31.53"
"Aguascalientes","28.85"
"Querétaro","28.09"
"Chiapas","27.98"
"Jalisco","26.08"
"Zacatecas","25.40"
"Baja California Sur","22.88"
"Campeche","20.56"
"Chihuahua","20.07"
"Guanajuato","19.89"
"Morelos","19.73"
"Michoacán de Ocampo","19.42"
"Hidalgo","19.26"
