"Estado","% Ocupación"
"Ciudad de México","86.66"
"México","81.76"
"Puebla","77.84"
"Hidalgo","76.85"
"Morelos","76.36"
"Guanajuato","74.34"
"Nuevo León","71.86"
"Nayarit","71.64"
"Guerrero","69.37"
"Querétaro","61.32"
"Veracruz de Ignacio de La Llave","52.03"
"Michoacán de Ocampo","52.00"
"Jalisco","49.92"
"Baja California Sur","49.23"
"Zacatecas","48.23"
"Oaxaca","44.44"
"Sonora","44.18"
"Colima","42.28"
"Tlaxcala","42.00"
"Baja California","37.34"
"Aguascalientes","36.98"
"Coahuila de Zaragoza","36.45"
"San Luis Potosí","35.64"
"Sinaloa","35.16"
"Durango","34.41"
"Quintana Roo","29.31"
"Tabasco","26.49"
"Tamaulipas","26.43"
"Chihuahua","20.10"
"Yucatán","13.18"
"Chiapas","12.58"
"Campeche","5.38"
