"Estado","% Ocupación"
"Ciudad de México","74.70"
"Durango","73.88"
"Guanajuato","62.61"
"México","62.16"
"Hidalgo","57.69"
"Nuevo León","55.85"
"Coahuila de Zaragoza","54.18"
"Zacatecas","51.55"
"Baja California","44.27"
"Aguascalientes","42.91"
"Sonora","40.18"
"Querétaro","40.12"
"Chihuahua","37.55"
"Nayarit","29.03"
"Puebla","29.00"
"Michoacán de Ocampo","25.90"
"Morelos","25.78"
"Oaxaca","25.78"
"Jalisco","25.20"
"San Luis Potosí","24.22"
"Guerrero","21.91"
"Tlaxcala","19.67"
"Tamaulipas","19.33"
"Tabasco","18.90"
"Veracruz de Ignacio de La Llave","18.14"
"Sinaloa","17.86"
"Baja California Sur","15.90"
"Quintana Roo","15.20"
"Colima","11.79"
"Yucatán","8.05"
"Chiapas","2.65"
"Campeche","2.59"
