"Estado","% Ocupación"
"Ciudad de México","70.26"
"Baja California","56.99"
"México","56.95"
"Guerrero","50.93"
"Quintana Roo","40.70"
"Tabasco","39.65"
"Veracruz de Ignacio de La Llave","38.46"
"Morelos","38.35"
"Sinaloa","37.47"
"Hidalgo","32.25"
"Puebla","24.85"
"Yucatán","21.82"
"Chihuahua","21.17"
"Nayarit","19.20"
"Tlaxcala","18.36"
"Chiapas","17.73"
"Oaxaca","13.36"
"Coahuila de Zaragoza","13.31"
"Michoacán de Ocampo","12.74"
"Aguascalientes","12.40"
"Campeche","12.31"
"Durango","12.09"
"Sonora","11.80"
"Nuevo León","11.05"
"Tamaulipas","10.82"
"Guanajuato","10.30"
"Baja California Sur","9.13"
"Jalisco","7.80"
"Querétaro","6.26"
"San Luis Potosí","5.73"
"Colima","4.34"
"Zacatecas","4.00"
