"Estado","% Ocupación"
"Nayarit","100.00"
"Tlaxcala","100.00"
"Veracruz de Ignacio de La Llave","76.80"
"Ciudad de México","72.62"
"Tabasco","71.11"
"Querétaro","70.58"
"Puebla","69.04"
"Sinaloa","68.23"
"Colima","66.66"
"Nuevo León","66.55"
"Tamaulipas","61.60"
"Oaxaca","58.25"
"Guanajuato","57.14"
"Zacatecas","56.66"
"Baja California","56.32"
"México","54.66"
"Yucatán","53.57"
"Quintana Roo","53.44"
"Coahuila de Zaragoza","47.36"
"Sonora","46.26"
"Aguascalientes","42.85"
"Guerrero","41.74"
"Durango","39.21"
"Chiapas","35.41"
"San Luis Potosí","32.55"
"Chihuahua","32.22"
"Jalisco","31.43"
"Michoacán de Ocampo","29.41"
"Hidalgo","21.97"
"Morelos","21.25"
"Campeche","11.42"
"Baja California Sur","7.69"
