"Estado","% Ocupación"
"Oaxaca","51.20"
"Ciudad de México","47.79"
"Yucatán","36.73"
"México","35.70"
"Querétaro","34.48"
"Tabasco","31.28"
"Aguascalientes","30.51"
"Michoacán de Ocampo","28.93"
"Puebla","27.11"
"Tlaxcala","26.51"
"San Luis Potosí","26.38"
"Chihuahua","25.22"
"Veracruz de Ignacio de La Llave","25.05"
"Colima","24.00"
"Nuevo León","23.20"
"Morelos","23.18"
"Hidalgo","22.76"
"Jalisco","17.22"
"Sinaloa","14.60"
"Zacatecas","14.45"
"Tamaulipas","14.44"
"Guerrero","14.40"
"Baja California Sur","13.44"
"Guanajuato","12.77"
"Durango","11.67"
"Baja California","11.58"
"Sonora","10.23"
"Coahuila de Zaragoza","9.85"
"Nayarit","9.61"
"Chiapas","8.14"
"Quintana Roo","6.47"
"Campeche","2.40"
